reaction_id,reaction_index_CUSTOM,reaction_type,inputs_metal_and_ligand_SMILES,inputs_aryl_halide_SMILES,inputs_amine_SMILES,inputs_solvent_SMILES,inputs_base_SMILES,temperature_Celsius,yield_percent
ord-7f612453d2c74d01868860ebb2deafe1,,Nano C-N,,CCOC(=O)N1CCC(=C2c3ccc(cc3CCc4c2ncc(c4)Br)Cl)CC1;CS(C)=O,,,,55.0,0.0
ord-c1245a7fac2a4964ba1222b2bddd2839,,Nano C-N,,c1cc(ccc1Cn2c3c(cc(cc3Br)F)c4c2[C@H](CC4)CC(=O)O)Cl;CS(C)=O,,,,55.0,0.0
ord-3d7a35b2516640879674badadd22b5d9,,Nano C-N,,c1cc(ccc1Cn2c3c(cc(cc3Br)F)c4c2[C@H](CC4)CC(=O)O)Cl;CS(C)=O,,,,55.0,0.0
ord-ae691a4846b0454ea9391746bdced700,,Nano C-N,,c1cc(ccc1Cn2c3c(cc(cc3Br)F)c4c2[C@H](CC4)CC(=O)O)Cl;CS(C)=O,,,,55.0,0.0
ord-53a08ab245184b6895b37ce66ddf5faa,,Nano C-N,,c1cc(ccc1Cn2c3c(cc(cc3Br)F)c4c2[C@H](CC4)CC(=O)O)Cl;CS(C)=O,,,,55.0,0.0
ord-6f747be2ec484522bf0a3fc0e059cf19,,Nano C-N,,c1cc(ccc1Cn2c3c(cc(cc3Br)F)c4c2[C@H](CC4)CC(=O)O)Cl;CS(C)=O,,,,55.0,0.0
ord-121ceca89600462ba8854bce3dd72c43,,Nano C-N,,COC(=O)[C@@H]1C[C@H](CN1C(=O)OCc2ccccc2)OC(=O)N3Cc4cccc(c4C3)Br;CS(C)=O,,,,55.0,74.58
ord-a4f5e88d8d1f4ea5b18c4fd6cdfd2a6b,,Nano C-N,,COC(=O)[C@@H]1C[C@H](CN1C(=O)OCc2ccccc2)OC(=O)N3Cc4cccc(c4C3)Br;CS(C)=O,,,,55.0,7.32
ord-b782a33ba99648cb914e45fbc097d3e2,,Nano C-N,,COC(=O)[C@@H]1C[C@H](CN1C(=O)OCc2ccccc2)OC(=O)N3Cc4cccc(c4C3)Br;CS(C)=O,,,,55.0,27.16
ord-4509c4c165564245a5c474461fc1a4a1,,Nano C-N,,COC(=O)[C@@H]1C[C@H](CN1C(=O)OCc2ccccc2)OC(=O)N3Cc4cccc(c4C3)Br;CS(C)=O,,,,55.0,0.0
ord-aa06c7c6badf4803a10372c8e20453a5,,Nano C-N,,COC(=O)[C@@H]1C[C@H](CN1C(=O)OCc2ccccc2)OC(=O)N3Cc4cccc(c4C3)Br;CS(C)=O,,,,55.0,1.73
ord-0e311c5757154ee48920add5ff3a3764,,Nano C-N,,COC(=O)[C@@H]1C[C@H](CN1C(=O)OCc2ccccc2)OC(=O)N3Cc4cccc(c4C3)Br;CS(C)=O,,,,55.0,81.5
ord-eab1d04e87644feda3158ccad3d53bb1,,Nano C-N,,c1cc(c(cc1F)OC2CCN(CC2)c3cc(on3)c4nnn(n4)CC(=O)O)Br;CS(C)=O,,,,55.0,0.0
ord-e51d7d77f46c4125a6294bb2ee405432,,Nano C-N,,c1cc(c(cc1F)OC2CCN(CC2)c3cc(on3)c4nnn(n4)CC(=O)O)Br;CS(C)=O,,,,55.0,0.0
ord-25083bc545da4af2bf0e291f7deaabfd,,Nano C-N,,c1cc(c(cc1F)OC2CCN(CC2)c3cc(on3)c4nnn(n4)CC(=O)O)Br;CS(C)=O,,,,55.0,0.0
ord-c5904fdec4ce4421846067a35ddd4c5c,,Nano C-N,,c1cc(c(cc1F)OC2CCN(CC2)c3cc(on3)c4nnn(n4)CC(=O)O)Br;CS(C)=O,,,,55.0,0.0
ord-94fb2357e6e14455b5bb81fa7213fcd0,,Nano C-N,,c1cc(c(cc1F)OC2CCN(CC2)c3cc(on3)c4nnn(n4)CC(=O)O)Br;CS(C)=O,,,,55.0,0.0
ord-115b067bcd7c45709fd1b24ccba8bdd3,,Nano C-N,,c1cc(c(cc1F)OC2CCN(CC2)c3cc(on3)c4nnn(n4)CC(=O)O)Br;CS(C)=O,,,,55.0,0.0
ord-40d1460d093a4f4c89b242a4dbf9c226,,Nano C-N,,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1;CS(C)=O,,,,55.0,2.84
ord-eacd38053d0e43c594022f65c677d0ed,,Nano C-N,,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1;CS(C)=O,,,,55.0,2.98
ord-26f99a64ea83415899ebf3a10df1ab52,,Nano C-N,,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1;CS(C)=O,,,,55.0,3.18
ord-dfdc997469f7424a8f0fe544252ec387,,Nano C-N,,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1;CS(C)=O,,,,55.0,2.33
ord-e518afbd9ecb4a7a898bb47d7b3e12fc,,Nano C-N,,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1;CS(C)=O,,,,55.0,2.56
ord-1dc398c4dc6541548fa4220c741361d3,,Nano C-N,,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1;CS(C)=O,,,,55.0,2.88
ord-b770e1712d044e01ba3ae6efaa9aa4ac,,Nano C-N,,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1;CS(C)=O,,,,55.0,2.81
ord-90e4aca7402b44eb8cf57d51fdf41414,,Nano C-N,,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1;CS(C)=O,,,,55.0,2.79
ord-bcef78ea53f0474e8271ec9dc03b00f5,,Nano C-N,,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1;CS(C)=O,,,,55.0,2.97
ord-125102b2f6b74c8f82730b52b660c89e,,Nano C-N,,Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N;CS(C)=O,,,,55.0,0.0
ord-997184dd420945cba43454c641f9df47,,Nano C-N,,Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N;CS(C)=O,,,,55.0,0.0
ord-76bcc1d515584232ab4019a4fd324d18,,Nano C-N,,Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N;CS(C)=O,,,,55.0,0.0
ord-60a11d3d33284e35a2005867714c2902,,Nano C-N,,Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N;CS(C)=O,,,,55.0,3.81
ord-461a0d3a15724e89af9546f2a18ba9eb,,Nano C-N,,Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N;CS(C)=O,,,,55.0,17.29
ord-cab50f00e96b40a1973329ef5799e0bb,,Nano C-N,,Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N;CS(C)=O,,,,55.0,3.05
ord-73938264b8e846b786eea14ac36bf753,,Nano C-N,,Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N;CS(C)=O,,,,55.0,0.0
ord-7d1ef3b3f85949a6a8deaf55a1f8e8f2,,Nano C-N,,Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N;CS(C)=O,,,,55.0,6.14
ord-6f3637c200d64734b6744cbdd226bc8f,,Nano C-N,,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO;CS(C)=O,,,,55.0,100.0
ord-2604c56526df41feb364017862f33172,,Nano C-N,,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO;CS(C)=O,,,,55.0,83.25
ord-238574c1f705470d950bcaddd56ea25e,,Nano C-N,,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO;CS(C)=O,,,,55.0,100.0
ord-b85fd8746a0744228b8cf01d4077b6ea,,Nano C-N,,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO;CS(C)=O,,,,55.0,2.7
ord-232509604106470dbbda1b811fd21900,,Nano C-N,,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO;CS(C)=O,,,,55.0,0.0
ord-5ff1295d9db742d59ac7473b5fbd2fda,,Nano C-N,,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO;CS(C)=O,,,,55.0,2.79
ord-520f9bf97966455a913862ee8ad762ba,,Nano C-N,,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO;CS(C)=O,,,,55.0,54.12
ord-c672c24f38ad47cd83db14c570c60c48,,Nano C-N,,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO;CS(C)=O,,,,55.0,29.67
ord-98bb721a29034f76b87f5cd675f668da,,Nano C-N,,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO;CS(C)=O,,,,55.0,0.0
ord-0b3dbed1825d499fb21555aa5ac8ae23,,Nano C-N,,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO;CS(C)=O,,,,55.0,0.0
ord-c342abee202941faac3bbfbc700c09b5,,Nano C-N,,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br;CS(C)=O,,,,55.0,45.28
ord-6613da8e6e32490bbf53b95d36833289,,Nano C-N,,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br;CS(C)=O,,,,55.0,70.07
ord-3b3c0b20986d4767b564e328ba04c588,,Nano C-N,,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br;CS(C)=O,,,,55.0,22.04
ord-4625800fe26e4a079a30a6bdf6f7536b,,Nano C-N,,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br;CS(C)=O,,,,55.0,0.0
ord-77304ae26df141debf650146b9224ba3,,Nano C-N,,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br;CS(C)=O,,,,55.0,0.0
ord-d104fca9d8be44fdab5252abbf8a2022,,Nano C-N,,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br;CS(C)=O,,,,55.0,0.0
ord-c5c12c9b6eef4f3eb0f82d62aa6494e2,,Nano C-N,,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br;CS(C)=O,,,,55.0,5.89
ord-a89b3c178e5a4f3f99897139fa966fc3,,Nano C-N,,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br;CS(C)=O,,,,55.0,0.0
ord-1c44a641ff4743a0bb873ffe07e17a16,,Nano C-N,,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br;CS(C)=O,,,,55.0,0.0
ord-58f53797d0f340c98941c24cc7290279,,Nano C-N,,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br;CS(C)=O,,,,55.0,29.35
ord-993ba88756bb434b98814374627c46ea,,Nano C-N,,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I;CS(C)=O,,,,55.0,0.0
ord-7a8eeb4d3945444eae8c9241246e5a01,,Nano C-N,,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I;CS(C)=O,,,,55.0,99.26
ord-8e94eb18bf0043efbe32bf35a37de2ae,,Nano C-N,,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I;CS(C)=O,,,,55.0,100.0
ord-d5a79d2a0f934e2ea6947870a11acf6a,,Nano C-N,,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I;CS(C)=O,,,,55.0,8.24
ord-1c94fa96a1484b9dbef18c410df5f847,,Nano C-N,,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I;CS(C)=O,,,,55.0,4.83
ord-990d264e8d5f4e349abd6b2cccc66821,,Nano C-N,,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I;CS(C)=O,,,,55.0,53.99
ord-e2b16aab03984b399266203abc36f009,,Nano C-N,,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I;CS(C)=O,,,,55.0,43.59
ord-43203232c23c4e01aff493f51ead53b1,,Nano C-N,,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I;CS(C)=O,,,,55.0,65.78
ord-f613f60030fd4ee28a12dd16e4c2be50,,Nano C-N,,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I;CS(C)=O,,,,55.0,54.12
ord-534f31dc91734dc6ab99c6d202283df3,,Nano C-N,,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I;CS(C)=O,,,,55.0,53.83
ord-8e006acfff3547b49f865839a03bf744,,Nano C-N,,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I;CS(C)=O,,,,55.0,48.84
ord-208f84b1134b4668a94db46b587450c4,,Nano C-N,,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I;CS(C)=O,,,,55.0,57.28
ord-80d9ae2660754ac7b87c02c04c800606,,Nano C-N,,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I;CS(C)=O,,,,55.0,65.66
ord-8548506c334c4a718a0674df3b7fa706,,Nano C-N,,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I;CS(C)=O,,,,55.0,35.66
ord-8f71f876f1cd48149fb1c4b2cd5d6572,,Nano C-N,,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I;CS(C)=O,,,,55.0,44.37
ord-126ccfe299044165940b3da218c3a2fb,,Nano C-N,,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I;CS(C)=O,,,,55.0,51.8
ord-af1670975c9941eb9674da79c8a2ea93,,Nano C-N,,Cc1cc2c(cc1Cl)C3(CCN(CC3)C(=O)OC(C)(C)C)C[C@H]2C(C)(C)NC(=O)C;CS(C)=O,,,,55.0,0.0
ord-1b04060918264b0998370861c48849aa,,Nano C-N,,Cc1cc2c(cc1Cl)C3(CCN(CC3)C(=O)OC(C)(C)C)C[C@H]2C(C)(C)NC(=O)C;CS(C)=O,,,,55.0,0.94
ord-fc9a029b3f71487db3dfd95cf2c89c7d,,Nano C-N,,Cc1cc2c(cc1Cl)C3(CCN(CC3)C(=O)OC(C)(C)C)C[C@H]2C(C)(C)NC(=O)C;CS(C)=O,,,,55.0,0.0
ord-8fb8e93f3d704e0abb5b09ff84211145,,Nano C-N,,Cc1cc2c(cc1Cl)C3(CCN(CC3)C(=O)OC(C)(C)C)C[C@H]2C(C)(C)NC(=O)C;CS(C)=O,,,,55.0,0.0
ord-9089cdeaaf4a4ea8a7f1e7306a26f033,,Nano C-N,,Cc1cc2c(cc1Cl)C3(CCN(CC3)C(=O)OC(C)(C)C)C[C@H]2C(C)(C)NC(=O)C;CS(C)=O,,,,55.0,0.0
ord-cae04549f0174e40b24ec9206d345cd6,,Nano C-N,,Cc1cc2c(cc1Cl)C3(CCN(CC3)C(=O)OC(C)(C)C)C[C@H]2C(C)(C)NC(=O)C;CS(C)=O,,,,55.0,0.0
ord-64468a73f4ae4679a7bced2610091a14,,Nano C-N,,Cc1cc2c(cc1Cl)C3(CCN(CC3)C(=O)OC(C)(C)C)C[C@H]2C(C)(C)NC(=O)C;CS(C)=O,,,,55.0,0.0
ord-75e862c763c74091912da104a411d2ce,,Nano C-N,,Cc1cc2c(cc1Cl)C3(CCN(CC3)C(=O)OC(C)(C)C)C[C@H]2C(C)(C)NC(=O)C;CS(C)=O,,,,55.0,0.0
ord-b0fb8552c95d4e498d89aefc1d6c1a1e,,Nano C-N,,Cc1cc2c(cc1Cl)C3(CCN(CC3)C(=O)OC(C)(C)C)C[C@H]2C(C)(C)NC(=O)C;CS(C)=O,,,,55.0,0.0
ord-a49bd80f9c544024a4c799776ca136ba,,Nano C-N,,Cc1cc2c(cc1Cl)C3(CCN(CC3)C(=O)OC(C)(C)C)C[C@H]2C(C)(C)NC(=O)C;CS(C)=O,,,,55.0,0.0
ord-da597a74120c41549f4860f089be4552,,Nano C-N,,COC(=O)CC1CCc2cc(cc3c2n1c(=O)c(=O)[nH]3)Br;CS(C)=O,,,,55.0,0.0
ord-5e41053c4831482da99036ce491a405d,,Nano C-N,,c1cc2c(cc1Cl)[C@@](OC(=O)N2)(C#CC3CC3)C(F)(F)F;CS(C)=O,,,,55.0,0.0
ord-f73f9f62b4604dcabfe610bb8aab3a1e,,Nano C-N,,COC(=O)CC1CCc2cc(cc3c2n1c(=O)c(=O)[nH]3)Br;CS(C)=O,,,,55.0,0.0
ord-cee57df7f96b4a86aba3b7a519a736fa,,Nano C-N,,COC(=O)CC1CCc2cc(cc3c2n1c(=O)c(=O)[nH]3)Br;CS(C)=O,,,,55.0,0.0
ord-e79935cbb30a49638f030df55b0d3e96,,Nano C-N,,COC(=O)CC1CCc2cc(cc3c2n1c(=O)c(=O)[nH]3)Br;CS(C)=O,,,,55.0,0.0
ord-7fb8eed994a44990bc161f911d655b7c,,Nano C-N,,COC(=O)CC1CCc2cc(cc3c2n1c(=O)c(=O)[nH]3)Br;CS(C)=O,,,,55.0,0.0
ord-2f4095421f6446838ca51fe0c7e0751c,,Nano C-N,,c1cc2c(cc1Cl)[C@@](OC(=O)N2)(C#CC3CC3)C(F)(F)F;CS(C)=O,,,,55.0,0.0
ord-4a37780d81534a9bb75f846f285441bd,,Nano C-N,,COC(=O)CC1CCc2cc(cc3c2n1c(=O)c(=O)[nH]3)Br;CS(C)=O,,,,55.0,0.0
ord-45aeac85580446339e24047c6aa28349,,Nano C-N,,COC(=O)CC1CCc2cc(cc3c2n1c(=O)c(=O)[nH]3)Br;CS(C)=O,,,,55.0,0.0
ord-5a8d69d82d1142d4a87caffdd7afb8db,,Nano C-N,,COC(=O)CC1CCc2cc(cc3c2n1c(=O)c(=O)[nH]3)Br;CS(C)=O,,,,55.0,0.0
ord-3608373e72734057b621459b7f8b6c9a,,Nano C-N,,COC(=O)CC1CCc2cc(cc3c2n1c(=O)c(=O)[nH]3)Br;CS(C)=O,,,,55.0,0.0
ord-1c8d8909700349829d1652496ca6ee79,,Nano C-N,,c1cc2c(cc1Cl)[C@@](OC(=O)N2)(C#CC3CC3)C(F)(F)F;CS(C)=O,,,,55.0,0.0
ord-e9d70d6fcfc14f9fbab099bca1bfd8a6,,Nano C-N,,COC(=O)CC1CCc2cc(cc3c2n1c(=O)c(=O)[nH]3)Br;CS(C)=O,,,,55.0,0.0
ord-74dc2a18dab74e55ae562e8083f17cfc,,Nano C-N,,c1cc2c(cc1Cl)[C@@](OC(=O)N2)(C#CC3CC3)C(F)(F)F;CS(C)=O,,,,55.0,0.0
ord-23a879eeb07a488e872ce4a49d3067e4,,Nano C-N,,COC(=O)CC1CCc2cc(cc3c2n1c(=O)c(=O)[nH]3)Br;CS(C)=O,,,,55.0,0.0
ord-e637ad2f291c48b78920ae7d283948a6,,Nano C-N,,CC(C)(C)Sc1c2cc(ccc2n(c1CC(C)(C)C(=O)OC)Cc3ccc(cc3)Cl)OCc4ccc5ccccc5n4;CS(C)=O,,,,55.0,0.52
ord-27e79a374f3f4d6c8664f5466bf1217d,,Nano C-N,,CC(C)(C)Sc1c2cc(ccc2n(c1CC(C)(C)C(=O)OC)Cc3ccc(cc3)Cl)OCc4ccc5ccccc5n4;CS(C)=O,,,,55.0,0.0
ord-8919cd45fd144daaac0c111234cc2254,,Nano C-N,,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br;CS(C)=O,,,,55.0,7.99
ord-ae73b6974bec490a8a19a2839ae4cc97,,Nano C-N,,CC(C)(C)Sc1c2cc(ccc2n(c1CC(C)(C)C(=O)OC)Cc3ccc(cc3)Cl)OCc4ccc5ccccc5n4;CS(C)=O,,,,55.0,0.0
ord-af3754f4c2bc44b5981b6914d89a746e,,Nano C-N,,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br;CS(C)=O,,,,55.0,84.73
ord-918b00fa528a48648319694a873d6107,,Nano C-N,,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br;CS(C)=O,,,,55.0,0.0
ord-c68264aa84ab4bf7baafe56226a6bdd4,,Nano C-N,,CC(C)(C)Sc1c2cc(ccc2n(c1CC(C)(C)C(=O)OC)Cc3ccc(cc3)Cl)OCc4ccc5ccccc5n4;CS(C)=O,,,,55.0,0.0
ord-7d5ef1e133e34c988b31914cb2a0ea9b,,Nano C-N,,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br;CS(C)=O,,,,55.0,0.0
ord-5de81b90f4ce45ec84bd35982312f39e,,Nano C-N,,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br;CS(C)=O,,,,55.0,84.66
ord-ab6ab140a67a4f31b3c2c2b03565080a,,Nano C-N,,CC(C)(C)Sc1c2cc(ccc2n(c1CC(C)(C)C(=O)OC)Cc3ccc(cc3)Cl)OCc4ccc5ccccc5n4;CS(C)=O,,,,55.0,0.0
ord-3090f89ccafe404881a89f9cd73a211c,,Nano C-N,,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br;CS(C)=O,,,,55.0,18.47
ord-79b6b22de6ac446083c3caace735b30b,,Nano C-N,,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br;CS(C)=O,,,,55.0,92.03
ord-8261f3d0de1a4dbe89e2bdd8b6640759,,Nano C-N,,CC(C)(C)Sc1c2cc(ccc2n(c1CC(C)(C)C(=O)OC)Cc3ccc(cc3)Cl)OCc4ccc5ccccc5n4;CS(C)=O,,,,55.0,0.88
ord-90131ab9d5034431bccb9ed54c10d053,,Nano C-N,,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br;CS(C)=O,,,,55.0,0.0
ord-66bd98e9e936421b88fbc1f72a8cc6ff,,Nano C-N,,CC(C)(C)Sc1c2cc(ccc2n(c1CC(C)(C)C(=O)OC)Cc3ccc(cc3)Cl)OCc4ccc5ccccc5n4;CS(C)=O,,,,55.0,0.0
ord-9c9f509d50be493ebe732032d26c0018,,Nano C-N,,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br;CS(C)=O,,,,55.0,0.0
ord-fb1d507151e54c049c32ee9c68deccbc,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,39.82
ord-c83bb6dedd0748588b634134cd3738c5,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,21.49
ord-41fba73460e64207989879b4b48b9b42,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,23.65
ord-dbffaa3e7cf14a31bf569108c619499e,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,23.35
ord-07b33a4727ab462ea115b16258037173,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,19.46
ord-81761255d2d8468c9c641d5514526c68,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,23.63
ord-93996817587b48dca83c7783f113aebd,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,37.88
ord-5cc2981d0455445db8739d37abd2177c,,Nano C-N,,CC1(C(=C(C(=O)O1)Oc2ccc(cn2)Br)c3ccc(cc3)S(=O)(=O)C)C;CS(C)=O,,,,55.0,19.89
ord-d3aada9918a040548789a2da99543cac,,Nano C-N,,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F;CS(C)=O,,,,55.0,0.0
ord-089316c51543476883c82c82f7268b08,,Nano C-N,,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F;CS(C)=O,,,,55.0,0.0
ord-e2593817e87f4ca5b1a0219ffb26a7a6,,Nano C-N,,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F;CS(C)=O,,,,55.0,0.0
ord-6e79684739f9496b982196a7e3d9e514,,Nano C-N,,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F;CS(C)=O,,,,55.0,39.46
ord-414273756a9942b2899a23b4295cb72b,,Nano C-N,,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F;CS(C)=O,,,,55.0,0.0
ord-34d755bafe1d4467b2086ae218707409,,Nano C-N,,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F;CS(C)=O,,,,55.0,0.0
ord-47947d92054b477abd778bcceae872bb,,Nano C-N,,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F;CS(C)=O,,,,55.0,0.0
ord-4f19a6693e514da2a2464686b46e7ad8,,Nano C-N,,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F;CS(C)=O,,,,55.0,0.0
ord-3271f54e2d3943d0aea2e73158bd6f80,,Nano C-N,,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br;CS(C)=O,,,,55.0,12.57
